,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
10107,101.14291429999999,2.364932098,-8.932674407999999,5.33206192
10108,101.1529213,2.419418793,-9.153465271,5.511987762
10109,101.16292929999999,2.454745331,-9.31393158,5.497168578999999
10110,101.1729363,2.425406342,-9.326954498,5.507946167
10111,101.18294329999999,2.330204315,-9.226962432999999,5.5934184270000005
10112,101.19295129999999,2.210153961,-9.091194762999999,5.65853302
10113,101.20295829999999,2.221081238,-8.947942657,5.580545197
10114,101.2129653,2.387086029,-8.81187561,5.391488342000001
10115,101.2229733,2.769241333,-8.669521637,5.021008759
10116,101.2329803,3.29375061,-8.57327179,4.429888
10117,101.2429873,3.7016523739999996,-8.479416962,3.59103241
10118,101.2529953,3.6121385189999997,-8.455167389,3.1558872989999998
10119,101.2630023,2.8303143310000003,-9.252110137999999,3.8152661130000003
10120,101.2730093,1.944007416,-10.7163652,3.887116699
10121,101.2830163,1.2928614809999999,-11.95234497,3.200943604
10122,101.2930243,0.7488926697,-13.18173843,2.229164429
10123,101.3030313,0.2544708252,-14.58013046,1.152902527
10124,101.31303829999999,-0.3989204407,-15.95861389,0.6568341064
10125,101.3230463,-1.664388885,-15.3109108,0.8659492493000001
10126,101.33305329999999,-2.729424133,-11.57078842,1.004561005
10127,101.3430603,-2.236349487,-8.618926849,1.2909155270000001
10128,101.35306820000001,-1.233734436,-7.490423584,1.317859497
10129,101.3630753,-0.3764671326,-7.460934906,1.1500584409999999
10130,101.3730823,0.1758842468,-7.734416199,1.02970871
10131,101.38309029999999,0.5099894714000001,-7.970325623,0.8551716614
10132,101.3930973,0.6673123168999999,-8.422984313999999,0.8155041504
10133,101.4031043,0.6433621216,-8.960067444,0.8675958252
10134,101.4131113,0.5441184997999999,-9.400002594,1.0681787109999998
10135,101.4231192,0.2420466614,-10.09725266,1.163231049
10136,101.4331263,-0.2818638611,-10.80019089,1.378034363
